"日期","最新","开盘","高","低","交易量","百分比变化"
"2004年4月12日","10,501.0","10,408.0","10,509.0","10,402.0","50.20K","0.69"
"2004年4月8日","10,429.0","10,515.0","10,560.0","10,372.0","76.15K","-0.56"
"2004年4月7日","10,488.0","10,500.0","10,532.0","10,445.0","83.25K","-0.33"
"2004年4月6日","10,523.0","10,527.0","10,553.0","10,476.0","62.52K","-0.07"
"2004年4月5日","10,530.0","10,454.0","10,541.0","10,433.0","66.06K","0.70"
"2004年4月2日","10,457.0","10,365.0","10,487.0","10,360.0","96.83K","0.85"
"2004年4月1日","10,369.0","10,349.0","10,396.0","10,318.0","77.06K","0.18"
"2004年3月31日","10,350.0","10,350.0","10,387.0","10,289.0","90.10K","-0.07"
"2004年3月30日","10,357.0","10,303.0","10,365.0","10,277.0","76.24K","0.45"
"2004年3月29日","10,311.0","10,205.0","10,324.0","10,192.0","88.03K","1.30"
"2004年3月26日","10,179.0","10,183.0","10,247.0","10,151.0","79.75K","-0.01"
"2004年3月25日","10,180.0","10,037.0","10,201.0","10,036.0","104.90K","1.43"
"2004年3月24日","10,036.0","10,010.0","10,083.0","9,974.0","112.09K","0.09"
"2004年3月23日","10,027.0","10,028.0","10,104.0","10,006.0","91.89K","-0.10"
"2004年3月22日","10,037.0","10,132.0","10,144.0","9,984.0","105.53K","-1.15"
"2004年3月19日","10,154.0","10,302.0","10,325.0","10,134.0","82.39K","-1.49"
"2004年3月18日","10,308.0","10,307.0","10,325.0","10,214.0","3.01K","0.07"
"2004年3月17日","10,301.0","10,180.0","10,335.0","10,176.0","2.24K","1.14"
"2004年3月16日","10,185.0","10,127.0","10,214.0","10,100.0","5.66K","0.63"
"2004年3月15日","10,121.0","10,215.0","10,235.0","10,092.0","4.32K","-1.05"
"2004年3月12日","10,228.0","10,125.0","10,244.0","10,097.0","9.00K","1.09"
"2004年3月11日","10,118.0","10,272.0","10,324.0","10,105.0","39.14K","-1.38"
"2004年3月10日","10,260.0","10,448.0","10,479.0","10,256.0","99.67K","-1.75"
"2004年3月9日","10,443.0","10,505.0","10,528.0","10,419.0","81.57K","-0.52"
"2004年3月8日","10,498.0","10,602.0","10,634.0","10,494.0","58.45K","-0.97"
"2004年3月5日","10,601.0","10,580.0","10,649.0","10,505.0","92.79K","0.19"
"2004年3月4日","10,581.0","10,589.0","10,605.0","10,557.0","44.56K","-0.07"
"2004年3月3日","10,588.0","10,585.0","10,608.0","10,544.0","64.92K","0.00"
"2004年3月2日","10,588.0","10,676.0","10,680.0","10,565.0","79.09K","-0.82"
"2004年3月1日","10,676.0","10,605.0","10,691.0","10,598.0","60.03K","0.89"
"2004年2月27日","10,582.0","10,578.0","10,648.0","10,553.0","64.78K","0.09"
"2004年2月26日","10,573.0","10,603.0","10,610.0","10,533.0","63.85K","-0.23"
"2004年2月25日","10,597.0","10,568.0","10,616.0","10,551.0","60.37K","0.30"
"2004年2月24日","10,565.0","10,604.0","10,637.0","10,516.0","82.11K","-0.38"
"2004年2月23日","10,605.0","10,630.0","10,651.0","10,550.0","73.24K","-0.17"
"2004年2月20日","10,623.0","10,661.0","10,698.0","10,577.0","81.07K","-0.38"
"2004年2月19日","10,663.0","10,686.0","10,750.0","10,653.0","69.15K","-0.11"
"2004年2月18日","10,675.0","10,707.0","10,728.0","10,644.0","56.85K","-0.29"
"2004年2月17日","10,706.0","10,637.0","10,724.0","10,637.0","51.53K","0.78"
"2004年2月13日","10,623.0","10,697.0","10,724.0","10,595.0","66.50K","-0.61"
"2004年2月12日","10,688.0","10,708.0","10,723.0","10,676.0","57.26K","-0.21"
"2004年2月11日","10,710.0","10,586.0","10,737.0","10,576.0","79.94K","1.18"
"2004年2月10日","10,585.0","10,573.0","10,616.0","10,542.0","52.74K","0.12"
"2004年2月9日","10,572.0","10,560.0","10,603.0","10,542.0","52.42K","0.15"
"2004年2月6日","10,556.0","10,470.0","10,575.0","10,443.0","61.33K","0.78"
"2004年2月5日","10,474.0","10,432.0","10,502.0","10,432.0","62.65K","0.33"
"2004年2月4日","10,440.0","10,446.0","10,506.0","10,417.0","69.81K","-0.36"
"2004年2月3日","10,478.0","10,471.0","10,508.0","10,436.0","64.74K","-0.07"
"2004年2月2日","10,485.0","10,470.0","10,549.0","10,417.0","67.77K","0.16"
"2004年1月30日","10,468.0","10,472.0","10,485.0","10,360.0","57.84K","-0.02"
"2004年1月29日","10,470.0","10,468.0","10,508.0","10,397.0","90.25K","0.05"
"2004年1月28日","10,465.0","10,586.0","10,639.0","10,416.0","72.42K","-1.16"
"2004年1月27日","10,588.0","10,675.0","10,684.0","10,582.0","70.65K","-0.90"
"2004年1月26日","10,684.0","10,555.0","10,687.0","10,534.0","70.17K","1.26"
"2004年1月23日","10,551.0","10,600.0","10,630.0","10,501.0","75.15K","-0.55"
"2004年1月22日","10,609.0","10,603.0","10,638.0","10,578.0","74.77K","0.11"
"2004年1月21日","10,597.0","10,504.0","10,629.0","10,472.0","81.88K","0.83"
"2004年1月20日","10,510.0","10,580.0","10,618.0","10,498.0","67.28K","-0.61"
"2004年1月16日","10,575.0","10,563.0","10,594.0","10,518.0","57.16K","0.22"
"2004年1月15日","10,552.0","10,495.0","10,578.0","10,458.0","91.56K","0.24"
"2004年1月14日","10,527.0","10,409.0","10,537.0","10,405.0","64.26K","1.09"
"2004年1月13日","10,414.0","10,481.0","10,490.0","10,341.0","79.13K","-0.62"
"2004年1月12日","10,479.0","10,425.0","10,488.0","10,422.0","63.88K","0.44"
"2004年1月9日","10,433.0","10,570.0","10,574.0","10,422.0","73.74K","-1.22"
"2004年1月8日","10,562.0","10,517.0","10,598.0","10,510.0","66.98K","0.46"
"2004年1月7日","10,514.0","10,510.0","10,520.0","10,442.0","66.86K","0.00"
"2004年1月6日","10,514.0","10,522.0","10,528.0","10,479.0","55.23K","-0.06"
"2004年1月5日","10,520.0","10,424.0","10,525.0","10,418.0","53.84K","1.17"
"2004年1月2日","10,398.0","10,417.0","10,510.0","10,362.0","51.39K","-0.16"
"2003年12月31日","10,415.0","10,406.0","10,439.0","10,383.0","23.42K","0.14"
"2003年12月30日","10,400.0","10,426.0","10,436.0","10,382.0","58.92K","-0.30"
"2003年12月29日","10,431.0","10,292.0","10,440.0","10,292.0","53.84K","1.35"
"2003年12月26日","10,292.0","10,289.0","10,318.0","10,285.0","13.44K","0.11"
"2003年12月24日","10,281.0","10,290.0","10,309.0","10,272.0","21.42K","-0.26"
"2003年12月23日","10,308.0","10,330.0","10,353.0","10,274.0","61.64K","-0.17"
"2003年12月22日","10,326.0","10,198.0","10,332.0","10,190.0","62.56K","0.87"
"2003年12月19日","10,237.0","10,220.0","10,279.0","10,205.0","110.62K","-0.16"
"2003年12月18日","10,253.0","10,160.0","10,257.0","10,146.0","9.68K","0.95"
"2003年12月17日","10,157.0","10,115.0","10,164.0","10,089.0","5.02K","0.34"
"2003年12月16日","10,123.0","10,012.0","10,133.0","10,012.0","7.26K","0.98"
"2003年12月15日","10,025.0","10,160.0","10,190.0","10,017.0","9.10K","-0.10"
"2003年12月12日","10,035.0","10,016.0","10,051.0","9,970.0","14.59K","0.25"
"2003年12月11日","10,010.0","9,932.0","10,020.0","9,926.0","29.06K","0.80"
"2003年12月10日","9,931.0","9,915.0","9,953.0","9,877.0","113.43K","0.09"
"2003年12月9日","9,922.0","9,961.0","9,995.0","9,908.0","109.49K","-0.40"
"2003年12月8日","9,962.0","9,848.0","9,967.0","9,828.0","98.92K","1.05"
"2003年12月5日","9,858.0","9,905.0","9,912.0","9,841.0","110.15K","-0.65"
"2003年12月4日","9,922.0","9,872.0","9,931.0","9,866.0","105.30K","0.53"
"2003年12月3日","9,870.0","9,854.0","9,939.0","9,845.0","105.59K","0.15"
"2003年12月2日","9,855.0","9,887.0","9,889.0","9,831.0","86.19K","-0.35"
"2003年12月1日","9,890.0","9,779.0","9,899.0","9,750.0","107.71K","1.05"
"2003年11月28日","9,787.0","9,780.0","9,799.0","9,742.0","22.08K","0.20"
"2003年11月26日","9,767.0","9,763.0","9,800.0","9,699.0","73.00K","0.11"
"2003年11月25日","9,756.0","9,735.0","9,790.0","9,714.0","90.74K","0.22"
"2003年11月24日","9,735.0","9,630.0","9,747.0","9,623.0","78.24K","1.06"
"2003年11月21日","9,633.0","9,604.0","9,654.0","9,577.0","106.45K","0.23"
"2003年11月20日","9,611.0","9,703.0","9,722.0","9,581.0","71.04K","-0.77"
"2003年11月19日","9,686.0","9,600.0","9,707.0","9,600.0","60.85K","0.79"
"2003年11月18日","9,610.0","9,699.0","9,742.0","9,599.0","63.93K","-0.99"
"2003年11月17日","9,706.0","9,717.0","9,725.0","9,618.0","60.17K","-0.48"
"2003年11月14日","9,753.0","9,821.0","9,893.0","9,727.0","50.32K","-0.76"
"2003年11月13日","9,828.0","9,842.0","9,860.0","9,783.0","47.30K","-0.12"
"2003年11月12日","9,840.0","9,727.0","9,853.0","9,710.0","51.87K","1.24"
"2003年11月11日","9,719.0","9,730.0","9,747.0","9,699.0","29.55K","-0.20"
"2003年11月10日","9,738.0","9,765.0","9,805.0","9,717.0","42.11K","-0.36"
"2003年11月7日","9,773.0","9,848.0","9,915.0","9,755.0","53.99K","-0.71"
"2003年11月6日","9,843.0","9,817.0","9,853.0","9,738.0","52.60K","0.30"
"2003年11月5日","9,814.0","9,802.0","9,844.0","9,754.0","47.00K","-0.05"
"2003年11月4日","9,819.0","9,814.0","9,848.0","9,797.0","41.16K","0.06"
"2003年11月3日","9,813.0","9,763.0","9,870.0","9,756.0","47.25K","0.51"
"2003年10月31日","9,763.0","9,776.0","9,815.0","9,754.0","39.95K","-0.25"
"2003年10月30日","9,787.0","9,752.0","9,824.0","9,726.0","64.25K","0.37"
"2003年10月29日","9,751.0","9,701.0","9,760.0","9,673.0","51.53K","0.31"
"2003年10月28日","9,721.0","9,596.0","9,732.0","9,593.0","52.06K","1.40"
"2003年10月27日","9,587.0","9,566.0","9,637.0","9,553.0","48.12K","0.16"
"2003年10月24日","9,572.0","9,519.0","9,578.0","9,469.0","63.91K","0.09"
"2003年10月23日","9,563.0","9,558.0","9,599.0","9,491.0","59.05K","-0.24"
"2003年10月22日","9,586.0","9,699.0","9,702.0","9,550.0","60.36K","-1.33"
"2003年10月21日","9,715.0","9,783.0","9,783.0","9,698.0","44.26K","-0.45"
"2003年10月20日","9,759.0","9,694.0","9,789.0","9,680.0","45.78K","0.63"
"2003年10月17日","9,698.0","9,760.0","9,794.0","9,676.0","48.71K","-0.75"
"2003年10月16日","9,771.0","9,748.0","9,798.0","9,703.0","59.65K","0.03"
"2003年10月15日","9,768.0","9,790.0","9,845.0","9,735.0","49.02K","-0.14"
"2003年10月14日","9,782.0","9,753.0","9,799.0","9,700.0","46.44K","0.48"
"2003年10月13日","9,735.0","9,679.0","9,750.0","9,679.0","25.13K","0.63"
"2003年10月10日","9,674.0","9,650.0","9,699.0","9,626.0","37.31K","0.12"
"2003年10月9日","9,662.0","9,622.0","9,739.0","9,602.0","58.38K","0.48"
"2003年10月8日","9,616.0","9,610.0","9,643.0","9,562.0","50.16K","-0.01"
"2003年10月7日","9,617.0","9,574.0","9,628.0","9,504.0","56.31K","0.48"
"2003年10月6日","9,571.0","9,532.0","9,594.0","9,529.0","34.97K","0.30"
"2003年10月3日","9,542.0","9,468.0","9,635.0","9,452.0","67.17K","0.79"
"2003年10月2日","9,467.0","9,428.0","9,481.0","9,394.0","55.24K","0.33"
"2003年10月1日","9,436.0","9,266.0","9,439.0","9,258.0","58.65K","1.92"
"2003年9月30日","9,258.0","9,341.0","9,350.0","9,195.0","75.22K","-0.90"
"2003年9月29日","9,342.0","9,279.0","9,366.0","9,257.0","61.84K","0.67"
"2003年9月26日","9,280.0","9,289.0","9,327.0","9,256.0","58.27K","0.00"
"2003年9月25日","9,280.0","9,399.0","9,428.0","9,258.0","61.84K","-1.20"
"2003年9月24日","9,393.0","9,530.0","9,557.0","9,381.0","68.06K","-1.41"
"2003年9月23日","9,527.0","9,513.0","9,547.0","9,470.0","49.01K","0.22"
"2003年9月22日","9,506.0","9,564.0","9,564.0","9,461.0","49.30K","-0.99"
"2003年9月19日","9,601.0","9,627.0","9,649.0","9,572.0","42.58K","-0.65"
"2003年9月18日","9,664.0","9,579.0","9,683.0","9,542.0","4.65K","1.06"
"2003年9月17日","9,563.0","9,560.0","9,594.0","9,545.0","3.36K","-0.10"
"2003年9月16日","9,573.0","9,452.0","9,585.0","9,446.0","3.31K","1.29"
"2003年9月15日","9,451.0","9,480.0","9,493.0","9,439.0","3.89K","-0.23"
"2003年9月12日","9,473.0","9,469.0","9,489.0","9,381.0","7.79K","0.14"
"2003年9月11日","9,460.0","9,428.0","9,504.0","9,404.0","14.95K","0.28"
"2003年9月10日","9,434.0","9,509.0","9,516.0","9,394.0","51.92K","-0.83"
"2003年9月9日","9,513.0","9,589.0","9,605.0","9,485.0","44.38K","-0.69"
"2003年9月8日","9,579.0","9,502.0","9,594.0","9,498.0","47.13K","0.78"
"2003年9月5日","9,505.0","9,585.0","9,593.0","9,455.0","54.44K","-0.88"
"2003年9月4日","9,589.0","9,558.0","9,617.0","9,534.0","48.53K","0.19"
"2003年9月3日","9,571.0","9,521.0","9,592.0","9,506.0","62.82K","0.53"
"2003年9月2日","9,521.0","9,432.0","9,532.0","9,377.0","57.15K","1.19"
"2003年8月29日","9,409.0","9,363.0","9,421.0","9,340.0","28.63K","0.47"
"2003年8月28日","9,365.0","9,317.0","9,390.0","9,252.0","43.84K","0.45"
"2003年8月27日","9,323.0","9,342.0","9,346.0","9,301.0","30.87K","-0.09"
"2003年8月26日","9,331.0","9,314.0","9,354.0","9,227.0","53.07K","0.12"
"2003年8月25日","9,320.0","9,342.0","9,356.0","9,276.0","39.00K","-0.25"
"2003年8月22日","9,343.0","9,413.0","9,498.0","9,333.0","45.94K","-0.78"
"2003年8月21日","9,416.0","9,389.0","9,485.0","9,383.0","57.67K","0.28"
"2003年8月20日","9,390.0","9,395.0","9,422.0","9,357.0","44.00K","-0.34"
"2003年8月19日","9,422.0","9,408.0","9,436.0","9,335.0","50.68K","0.21"
"2003年8月18日","9,402.0","9,320.0","9,411.0","9,310.0","37.88K","0.97"
"2003年8月15日","9,312.0","9,264.0","9,329.0","9,251.0","26.34K","0.31"
"2003年8月14日","9,283.0","9,262.0","9,320.0","9,169.0","49.01K","0.14"
"2003年8月13日","9,270.0","9,279.0","9,319.0","9,216.0","49.03K","-0.19"
"2003年8月12日","9,288.0","9,209.0","9,297.0","9,186.0","43.72K","0.91"
"2003年8月11日","9,204.0","9,179.0","9,232.0","9,121.0","40.98K","0.24"
"2003年8月8日","9,182.0","9,108.0","9,187.0","9,101.0","38.46K","0.68"
"2003年8月7日","9,120.0","9,034.0","9,124.0","9,005.0","50.19K","0.97"
"2003年8月6日","9,032.0","8,976.0","9,116.0","8,975.0","63.14K","0.66"
"2003年8月5日","8,973.0","9,154.0","9,174.0","8,968.0","56.14K","-1.98"
"2003年8月4日","9,154.0","9,120.0","9,192.0","9,026.0","57.66K","0.15"
"2003年8月1日","9,140.0","9,218.0","9,249.0","9,115.0","50.72K","-0.73"
"2003年7月31日","9,207.0","9,183.0","9,343.0","9,168.0","62.28K","0.32"
"2003年7月30日","9,178.0","9,194.0","9,236.0","9,141.0","45.55K","-0.11"
"2003年7月29日","9,188.0","9,233.0","9,270.0","9,138.0","57.99K","-0.48"
"2003年7月28日","9,232.0","9,282.0","9,284.0","9,208.0","54.68K","-0.24"
"2003年7月25日","9,254.0","9,078.0","9,281.0","9,057.0","56.89K","1.83"
"2003年7月24日","9,088.0","9,190.0","9,267.0","9,078.0","60.70K","-0.95"
"2003年7月23日","9,175.0","9,149.0","9,184.0","9,071.0","53.69K","0.44"
"2003年7月22日","9,135.0","9,088.0","9,158.0","9,013.0","59.77K","0.57"
"2003年7月21日","9,083.0","9,150.0","9,163.0","9,048.0","42.72K","-0.79"
"2003年7月18日","9,155.0","9,035.0","9,164.0","9,020.0","41.35K","1.35"
"2003年7月17日","9,033.0","9,051.0","9,093.0","8,983.0","50.18K","-0.61"
"2003年7月16日","9,088.0","9,147.0","9,175.0","9,014.0","47.64K","-0.30"
"2003年7月15日","9,115.0","9,159.0","9,215.0","9,064.0","60.10K","-0.33"
"2003年7月14日","9,145.0","9,111.0","9,257.0","9,102.0","49.66K","0.53"
"2003年7月11日","9,097.0","9,007.0","9,125.0","8,980.0","41.39K","0.91"
"2003年7月10日","9,015.0","9,117.0","9,130.0","8,971.0","46.08K","-1.38"
"2003年7月9日","9,141.0","9,197.0","9,206.0","9,080.0","46.58K","-0.72"
"2003年7月8日","9,207.0","9,196.0","9,215.0","9,138.0","40.30K","0.10"
"2003年7月7日","9,198.0","9,060.0","9,240.0","9,060.0","39.85K","1.80"
"2003年7月3日","9,035.0","9,129.0","9,131.0","9,018.0","22.39K","-1.01"
"2003年7月2日","9,127.0","9,027.0","9,130.0","9,026.0","43.24K","1.19"
"2003年7月1日","9,020.0","8,950.0","9,030.0","8,847.0","55.56K","0.70"
"2003年6月30日","8,957.0","8,975.0","9,043.0","8,943.0","42.74K","0.08"
"2003年6月27日","8,950.0","9,057.0","9,085.0","8,943.0","41.34K","-1.09"
"2003年6月26日","9,049.0","8,975.0","9,076.0","8,965.0","42.59K","0.82"
"2003年6月25日","8,975.0","9,085.0","9,137.0","8,963.0","40.92K","-1.20"
"2003年6月24日","9,084.0","9,064.0","9,122.0","9,022.0","42.04K","0.29"
"2003年6月23日","9,058.0","9,140.0","9,163.0","9,013.0","41.47K","-1.04"
"2003年6月20日","9,153.0","9,149.0","9,254.0","9,142.0","45.99K","-0.32"
"2003年6月19日","9,182.0","9,300.0","9,326.0","9,155.0","3.91K","-1.23"
"2003年6月18日","9,296.0","9,311.0","9,338.0","9,235.0","2.97K","-0.23"
"2003年6月17日","9,317.0","9,329.0","9,366.0","9,271.0","3.63K","0.01"
"2003年6月16日","9,316.0","9,103.0","9,325.0","9,100.0","5.44K","2.03"
"2003年6月13日","9,131.0","9,230.0","9,230.0","9,075.0","6.54K","-0.88"
"2003年6月12日","9,212.0","9,188.0","9,250.0","9,118.0","16.18K","0.38"
"2003年6月11日","9,177.0","9,069.0","9,187.0","9,041.0","45.25K","1.21"
"2003年6月10日","9,067.0","8,990.0","9,074.0","8,983.0","39.13K","0.83"
"2003年6月9日","8,992.0","9,045.0","9,093.0","8,940.0","47.95K","-0.70"
"2003年6月6日","9,055.0","9,050.0","9,215.0","9,035.0","56.05K","0.17"
"2003年6月5日","9,040.0","9,027.0","9,070.0","8,962.0","44.23K","0.06"
"2003年6月4日","9,035.0","8,938.0","9,057.0","8,906.0","53.50K","1.21"
"2003年6月3日","8,927.0","8,879.0","8,936.0","8,852.0","47.20K","0.27"
"2003年6月2日","8,903.0","8,890.0","8,996.0","8,875.0","45.93K","0.58"
"2003年5月30日","8,852.0","8,718.0","8,873.0","8,718.0","39.30K","1.60"
"2003年5月29日","8,713.0","8,764.0","8,860.0","8,676.0","46.53K","-0.67"
"2003年5月28日","8,772.0","8,754.0","8,845.0","8,754.0","39.66K","0.17"
"2003年5月27日","8,757.0","8,593.0","8,789.0","8,530.0","40.81K","1.92"
"2003年5月23日","8,592.0","8,590.0","8,616.0","8,532.0","26.19K","0.17"
"2003年5月22日","8,577.0","8,490.0","8,619.0","8,481.0","38.19K","0.97"
"2003年5月21日","8,495.0","8,491.0","8,517.0","8,424.0","47.08K","0.14"
"2003年5月20日","8,483.0","8,482.0","8,539.0","8,399.0","52.45K","-0.08"
"2003年5月19日","8,490.0","8,629.0","8,635.0","8,466.0","41.12K","-2.13"
"2003年5月16日","8,675.0","8,687.0","8,734.0","8,628.0","32.40K","-0.25"
"2003年5月15日","8,697.0","8,648.0","8,716.0","8,627.0","44.71K","0.35"
"2003年5月14日","8,667.0","8,662.0","8,716.0","8,594.0","40.97K","0.00"
"2003年5月13日","8,667.0","8,683.0","8,703.0","8,625.0","38.10K","-0.32"
"2003年5月12日","8,695.0","8,590.0","8,721.0","8,546.0","41.33K","1.36"
"2003年5月9日","8,578.0","8,494.0","8,593.0","8,474.0","34.07K","1.18"
"2003年5月8日","8,478.0","8,526.0","8,552.0","8,445.0","48.99K","-0.82"
"2003年5月7日","8,548.0","8,556.0","8,612.0","8,501.0","49.99K","-0.26"
"2003年5月6日","8,570.0","8,500.0","8,622.0","8,494.0","48.71K","0.65"
"2003年5月5日","8,515.0","8,532.0","8,591.0","8,484.0","48.17K","-0.35"
"2003年5月2日","8,545.0","8,452.0","8,570.0","8,385.0","52.36K","1.36"
"2003年5月1日","8,430.0","8,449.0","8,456.0","8,316.0","39.50K","-0.27"
"2003年4月30日","8,453.0","8,465.0","8,508.0","8,407.0","44.58K","-0.28"
"2003年4月29日","8,477.0","8,436.0","8,537.0","8,412.0","45.67K","0.41"
"2003年4月28日","8,442.0","8,283.0","8,481.0","8,254.0","38.30K","1.88"
"2003年4月25日","8,286.0","8,411.0","8,435.0","8,260.0","36.31K","-1.46"
"2003年4月24日","8,409.0","8,473.0","8,480.0","8,373.0","32.76K","-0.97"
"2003年4月23日","8,491.0","8,470.0","8,509.0","8,426.0","36.09K","0.35"
"2003年4月22日","8,461.0","8,319.0","8,474.0","8,239.0","49.61K","1.63"
"2003年4月21日","8,325.0","8,339.0","8,377.0","8,280.0","33.35K","0.18"
"2003年4月17日","8,310.0","8,237.0","8,325.0","8,212.0","30.80K","1.00"
"2003年4月16日","8,228.0","8,473.0","8,490.0","8,209.0","37.52K","-2.05"
"2003年4月15日","8,400.0","8,340.0","8,453.0","8,281.0","31.86K","0.70"
"2003年4月14日","8,342.0","8,201.0","8,380.0","8,157.0","32.41K","2.01"
"2003年4月11日","8,178.0","8,212.0","8,317.0","8,153.0","38.20K","-0.32"
"2003年4月10日","8,204.0","8,176.0","8,216.0","8,118.0","33.15K","0.29"
"2003年4月9日","8,180.0","8,278.0","8,389.0","8,164.0","43.70K","-1.23"
"2003年4月8日","8,282.0","8,254.0","8,359.0","8,233.0","31.47K","0.34"
"2003年4月7日","8,254.0","8,358.0","8,500.0","8,251.0","38.80K","0.05"
"2003年4月4日","8,250.0","8,198.0","8,300.0","8,191.0","31.13K","0.63"
"2003年4月3日","8,198.0","8,240.0","8,354.0","8,185.0","33.11K","-0.53"
"2003年4月2日","8,242.0","8,075.0","8,296.0","8,059.0","31.85K","2.51"
"2003年4月1日","8,040.0","7,950.0","8,074.0","7,949.0","39.39K","1.26"
"2003年3月31日","7,940.0","8,075.0","8,075.0","7,891.0","35.19K","-2.22"
"2003年3月28日","8,120.0","8,185.0","8,191.0","8,082.0","28.29K","-0.61"
"2003年3月27日","8,170.0","8,186.0","8,225.0","8,001.0","35.98K","-0.34"
"2003年3月26日","8,198.0","8,242.0","8,277.0","8,161.0","35.29K","-0.53"
"2003年3月25日","8,242.0","8,391.0","8,404.0","8,154.0","36.26K","0.63"
"2003年3月24日","8,190.0","8,391.0","8,404.0","8,154.0","34.32K","-3.42"
"2003年3月21日","8,480.0","8,260.0","8,499.0","8,239.0","34.36K","2.30"
"2003年3月20日","8,289.0","8,300.0","8,327.0","8,129.0","2.34K","0.27"
"2003年3月19日","8,267.0","8,155.0","8,282.0","8,143.0","2.29K","0.87"
"2003年3月18日","8,196.0","8,103.0","8,243.0","8,095.0","3.93K","0.85"
"2003年3月17日","8,127.0","7,820.0","8,152.0","7,742.0","4.71K","3.19"
"2003年3月14日","7,876.0","7,825.0","7,932.0","7,799.0","6.32K","0.60"
"2003年3月13日","7,829.0","7,574.0","7,835.0","7,548.0","13.24K","3.54"
"2003年3月12日","7,561.0","7,527.0","7,568.0","7,418.0","40.74K","0.55"
"2003年3月11日","7,520.0","7,554.0","7,640.0","7,516.0","34.92K","-0.53"
"2003年3月10日","7,560.0","7,727.0","7,729.0","7,550.0","27.86K","-2.26"
"2003年3月7日","7,735.0","7,674.0","7,755.0","7,556.0","33.26K","0.78"
"2003年3月6日","7,675.0","7,771.0","7,773.0","7,630.0","34.25K","-1.18"
"2003年3月5日","7,767.0","7,696.0","7,773.0","7,660.0","32.90K","0.71"
"2003年3月4日","7,712.0","7,831.0","7,848.0","7,702.0","26.62K","-1.67"
"2003年3月3日","7,843.0","7,938.0","7,980.0","7,815.0","26.37K","-0.97"
"2003年2月28日","7,920.0","7,890.0","7,962.0","7,847.0","27.56K","0.35"
"2003年2月27日","7,892.0","7,803.0","7,922.0","7,774.0","34.56K","1.05"
"2003年2月26日","7,810.0","7,930.0","7,940.0","7,788.0","28.71K","-1.39"
"2003年2月25日","7,920.0","7,843.0","7,929.0","7,706.0","33.78K","0.76"
"2003年2月24日","7,860.0","8,024.0","8,041.0","7,844.0","26.47K","-1.75"
"2003年2月21日","8,000.0","7,925.0","8,039.0","7,844.0","30.87K","0.95"
"2003年2月20日","7,925.0","8,005.0","8,065.0","7,887.0","28.63K","-1.10"
"2003年2月19日","8,013.0","8,037.0","8,037.0","7,929.0","23.98K","-0.42"
"2003年2月18日","8,047.0","7,949.0","8,066.0","7,904.0","27.63K","1.54"
"2003年2月14日","7,925.0","7,757.0","8,048.0","7,712.0","35.57K","2.13"
"2003年2月13日","7,760.0","7,736.0","7,781.0","7,617.0","31.45K","0.32"
"2003年2月12日","7,735.0","7,828.0","7,845.0","7,729.0","29.19K","-1.33"
"2003年2月11日","7,839.0","7,924.0","7,967.0","7,784.0","31.90K","-0.89"
"2003年2月10日","7,909.0","7,875.0","7,917.0","7,780.0","32.04K","0.71"
"2003年2月7日","7,853.0","7,949.0","8,021.0","7,809.0","29.58K","-1.10"
"2003年2月6日","7,940.0","7,961.0","7,997.0","7,863.0","35.25K","-0.50"
"2003年2月5日","7,980.0","8,015.0","8,133.0","7,944.0","32.52K","-0.50"
"2003年2月4日","8,020.0","8,082.0","8,082.0","7,905.0","26.43K","-0.71"
"2003年2月3日","8,077.0","8,080.0","8,129.0","8,050.0","21.84K","0.37"
"2003年1月31日","8,047.0","7,898.0","8,074.0","7,848.0","31.63K","1.86"
"2003年1月30日","7,900.0","8,080.0","8,126.0","7,864.0","30.20K","-2.16"
"2003年1月29日","8,074.0","8,040.0","8,140.0","7,880.0","30.61K","0.36"
"2003年1月28日","8,045.0","7,995.0","8,094.0","7,964.0","26.84K","0.78"
"2003年1月27日","7,983.0","8,116.0","8,141.0","7,935.0","33.02K","-1.60"
"2003年1月24日","8,113.0","8,326.0","8,334.0","8,087.0","29.92K","-2.49"
"2003年1月23日","8,320.0","8,323.0","8,375.0","8,239.0","29.33K","0.24"
"2003年1月22日","8,300.0","8,435.0","8,473.0","8,286.0","27.21K","-1.60"
"2003年1月21日","8,435.0","8,593.0","8,610.0","8,413.0","26.08K","-1.72"
"2003年1月17日","8,583.0","8,667.0","8,669.0","8,538.0","17.09K","-1.34"
"2003年1月16日","8,700.0","8,722.0","8,790.0","8,655.0","22.76K","-1.25"
"2003年1月15日","8,810.0","8,819.0","8,855.0","8,682.0","187.65K","0.38"
"2003年1月14日","8,777.0","8,775.0","8,835.0","8,727.0","18.00K","0.00"
"2003年1月13日","8,777.0","8,761.0","8,864.0","8,729.0","24.56K","0.11"
"2003年1月10日","8,767.0","8,742.0","8,802.0","8,639.0","26.27K","0.30"
"2003年1月9日","8,741.0","8,602.0","8,774.0","8,575.0","22.67K","-0.10"
"2003年1月8日","8,750.0","8,730.0","8,745.0","8,561.0","22.10K","0.15"
"2003年1月7日","8,737.0","8,727.0","8,788.0","8,691.0","23.72K","0.00"
"2003年1月6日","8,737.0","8,630.0","8,787.0","8,561.0","18.82K","1.70"
"2003年1月3日","8,591.0","8,586.0","8,621.0","8,535.0","19.57K","3.12"
"2003年1月2日","8,331.0","8,320.0","8,610.0","8,316.0","22.04K","0.00"
