"日期","最新","开盘","高","低","交易量","百分比变化"
"2012年12月24日","8,631.37","8,647.42","8,702.02","8,605.95","6.84K","-0.31"
"2012年12月21日","8,658.35","8,702.74","8,815.03","8,630.67","9.72K","-0.40"
"2012年12月20日","8,693.23","8,604.20","8,719.88","8,532.72","9.53K","0.62"
"2012年12月19日","8,639.56","8,579.67","8,686.12","8,558.25","10.34K","0.55"
"2012年12月18日","8,592.63","8,576.27","8,711.78","8,511.40","11.73K","-0.09"
"2012年12月17日","8,600.33","8,545.03","8,659.02","8,545.03","13.37K","0.81"
"2012年12月14日","8,530.90","8,183.72","8,536.54","8,183.72","14.03K","4.40"
"2012年12月13日","8,171.35","8,222.57","8,259.91","8,171.35","5.81K","-0.91"
"2012年12月12日","8,246.06","8,221.38","8,278.46","8,168.64","5.51K","0.31"
"2012年12月11日","8,220.54","8,230.02","8,285.82","8,201.25","6.23K","-0.55"
"2012年12月10日","8,265.79","8,199.18","8,285.65","8,150.03","9.32K","0.93"
"2012年12月7日","8,189.68","8,046.48","8,211.64","8,007.40","10.71K","1.46"
"2012年12月6日","8,071.49","8,081.82","8,135.14","8,010.21","6.07K","-0.25"
"2012年12月5日","8,091.68","7,783.03","8,150.40","7,782.68","10.23K","3.72"
"2012年12月4日","7,801.75","7,684.49","7,828.12","7,660.45","4.84K","1.18"
"2012年12月3日","7,710.88","7,903.25","7,951.65","7,698.86","5.48K","-2.43"
"2012年11月30日","7,903.25","7,808.54","7,960.98","7,786.84","5.19K","1.21"
"2012年11月29日","7,808.96","7,853.92","7,919.35","7,808.96","3.77K","-0.57"
"2012年11月28日","7,854.06","7,914.32","7,917.40","7,844.49","3.50K","-1.04"
"2012年11月27日","7,936.74","7,986.70","8,027.93","7,931.74","3.75K","-0.99"
"2012年11月26日","8,016.07","8,096.71","8,114.91","8,003.34","2.99K","-1.22"
"2012年11月23日","8,114.74","8,074.00","8,157.84","8,054.09","3.27K","0.84"
"2012年11月22日","8,047.52","8,079.94","8,101.87","8,027.76","3.07K","-1.27"
"2012年11月21日","8,150.84","8,055.64","8,153.23","7,988.85","4.06K","1.22"
"2012年11月20日","8,052.79","8,074.66","8,150.13","8,043.88","3.33K","-0.10"
"2012年11月19日","8,060.54","8,109.78","8,109.78","7,954.07","3.78K","-0.71"
"2012年11月16日","8,118.15","8,169.67","8,177.35","8,043.75","3.89K","-0.83"
"2012年11月15日","8,186.06","8,231.11","8,285.02","8,173.77","3.21K","-1.18"
"2012年11月14日","8,283.56","8,241.12","8,293.67","8,205.74","3.24K","0.59"
"2012年11月13日","8,234.60","8,382.91","8,382.91","8,222.50","4.12K","-1.87"
"2012年11月12日","8,391.90","8,371.24","8,437.93","8,313.00","4.02K","0.42"
"2012年11月9日","8,356.67","8,384.07","8,421.04","8,339.55","3.28K","-0.51"
"2012年11月8日","8,399.38","8,489.29","8,523.13","8,399.38","4.52K","-1.89"
"2012年11月7日","8,561.20","8,581.53","8,626.61","8,534.67","3.76K","-0.33"
"2012年11月6日","8,589.86","8,649.80","8,661.40","8,483.70","4.65K","-0.75"
"2012年11月5日","8,654.74","8,674.26","8,739.83","8,607.14","4.47K","-0.29"
"2012年11月2日","8,679.68","8,668.72","8,697.32","8,616.92","5.01K","0.19"
"2012年11月1日","8,663.15","8,473.03","8,682.81","8,473.03","7.28K","2.28"
"2012年10月31日","8,469.80","8,412.31","8,481.66","8,386.90","4.65K","0.90"
"2012年10月30日","8,394.24","8,384.36","8,478.01","8,366.34","4.44K","0.21"
"2012年10月29日","8,376.56","8,394.46","8,423.58","8,339.66","3.54K","-0.46"
"2012年10月26日","8,414.85","8,597.07","8,609.57","8,369.05","5.64K","-2.18"
"2012年10月25日","8,602.81","8,653.99","8,725.34","8,587.77","5.78K","-0.59"
"2012年10月24日","8,653.91","8,662.74","8,726.37","8,640.09","4.85K","-0.37"
"2012年10月23日","8,686.48","8,824.95","8,836.09","8,680.96","5.06K","-1.62"
"2012年10月22日","8,829.44","8,749.03","8,859.51","8,725.80","5.41K","0.38"
"2012年10月19日","8,796.42","8,817.42","8,861.04","8,779.45","5.55K","-0.02"
"2012年10月18日","8,798.20","8,673.73","8,821.33","8,663.43","7.77K","1.82"
"2012年10月17日","8,641.18","8,684.86","8,699.20","8,563.55","4.50K","-0.05"
"2012年10月16日","8,645.54","8,618.43","8,724.57","8,597.33","5.11K","0.27"
"2012年10月15日","8,621.97","8,660.72","8,671.22","8,551.10","4.32K","-0.33"
"2012年10月12日","8,650.19","8,695.29","8,782.45","8,579.59","5.21K","-0.17"
"2012年10月11日","8,665.09","8,741.94","8,765.50","8,658.94","5.47K","-1.24"
"2012年10月10日","8,773.68","8,727.75","8,779.41","8,684.12","6.82K","0.34"
"2012年10月9日","8,743.86","8,583.58","8,774.36","8,583.58","7.57K","2.39"
"2012年10月8日","8,540.08","8,677.99","8,715.63","8,495.35","5.68K","-1.60"
"2012年9月28日","8,679.22","8,422.28","8,690.24","8,415.03","9.15K","2.27"
"2012年9月27日","8,486.27","8,198.56","8,520.19","8,198.56","7.98K","3.57"
"2012年9月26日","8,193.37","8,289.85","8,335.14","8,178.67","4.06K","-1.10"
"2012年9月25日","8,284.25","8,296.95","8,364.69","8,256.62","3.73K","-0.32"
"2012年9月24日","8,310.94","8,148.37","8,364.31","8,095.52","5.91K","1.33"
"2012年9月21日","8,201.53","8,186.74","8,291.26","8,156.63","5.51K","-0.01"
"2012年9月20日","8,202.20","8,393.01","8,393.01","8,200.91","6.37K","-2.72"
"2012年9月19日","8,431.74","8,407.49","8,445.92","8,351.60","5.16K","0.50"
"2012年9月18日","8,390.15","8,456.32","8,473.05","8,367.00","5.02K","-1.10"
"2012年9月17日","8,483.69","8,717.32","8,738.32","8,483.52","7.34K","-2.93"
"2012年9月14日","8,740.05","8,801.58","8,832.52","8,670.55","8.53K","0.56"
"","","","","","",""
"","最高:18,211.76","最低:6,959.25","差价:11,252.51","平均:10,016.00","百分比变化:27.16"
