"日期","最新","开盘","高","低","交易量","百分比变化"
"2015年3月11日","2,039.50","2,044.25","2,052.25","2,038.25","1.71M","-0.12"
"2015年3月10日","2,042.00","2,077.50","2,078.00","2,041.25","1.90M","-1.72"
"2015年3月9日","2,077.75","2,073.50","2,082.50","2,066.00","1.19M","0.34"
"2015年3月6日","2,070.75","2,099.50","2,103.50","2,065.50","1.90M","-1.38"
"2015年3月5日","2,099.75","2,096.50","2,103.50","2,093.25","1.10M","0.16"
"2015年3月4日","2,096.50","2,104.75","2,104.75","2,085.25","1.49M","-0.39"
"2015年3月3日","2,104.75","2,114.00","2,114.50","2,095.50","1.36M","-0.44"
"2015年3月2日","2,114.00","2,104.00","2,115.50","2,100.50","1.08M","0.54"
"2015年2月27日","2,102.75","2,109.50","2,111.00","2,100.75","1.21M","-0.34"
"2015年2月26日","2,110.00","2,110.50","2,114.75","2,101.50","1.18M","-0.01"
"2015年2月25日","2,110.25","2,113.75","2,117.75","2,107.25","974.71K","-0.17"
"2015年2月24日","2,113.75","2,106.25","2,115.75","2,102.75","1.08M","0.33"
"2015年2月23日","2,106.75","2,107.25","2,108.25","2,099.75","849.70K","-0.01"
"2015年2月20日","2,107.00","2,096.00","2,108.75","2,082.25","1.65M","0.56"
"2015年2月19日","2,095.25","2,095.25","2,099.50","2,087.25","1.14M","-0.01"
"2015年2月18日","2,095.50","2,096.50","2,098.50","2,088.50","1.09M","-0.02"
"2015年2月17日","2,096.00","2,091.25","2,098.75","2,080.75","1.23M","0.57"
"2015年2月16日","2,084.15","2,089.45","2,093.65","2,081.65","0","-0.26"
"2015年2月15日","2,089.65","2,091.65","2,093.65","2,089.65","0","-0.18"
"2015年2月13日","2,093.50","2,083.00","2,095.00","2,081.50","1.22M","0.46"
"2015年2月12日","2,084.00","2,071.50","2,085.50","2,058.50","1.43M","0.88"
"2015年2月11日","2,065.75","2,062.75","2,079.50","2,053.25","1.30M","0.17"
"2015年2月10日","2,062.25","2,043.75","2,066.50","2,040.50","1.40M","0.97"
"2015年2月9日","2,042.50","2,050.00","2,051.75","2,036.50","878.10K","-0.51"
"2015年2月6日","2,053.00","2,056.25","2,068.00","2,044.50","788.33K","-0.10"
"2015年2月5日","2,055.00","2,025.00","2,058.75","2,020.75","1.34M","1.23"
"2015年2月4日","2,030.00","2,040.50","2,049.25","2,022.75","1.70M","-0.59"
"2015年2月3日","2,042.00","2,015.00","2,044.00","2,007.00","1.71M","1.24"
"2015年2月2日","2,017.00","1,990.50","2,018.50","1,973.75","2.04M","1.43"
"2015年1月30日","1,988.50","2,019.25","2,020.50","1,986.25","2.35M","-1.49"
"2015年1月29日","2,018.50","1,993.50","2,020.00","1,982.00","2.12M","1.36"
"2015年1月28日","1,991.50","2,036.50","2,046.50","1,991.25","2.09M","-1.90"
"2015年1月27日","2,030.00","2,054.00","2,054.75","2,013.25","1.96M","-1.14"
"2015年1月26日","2,053.50","2,035.00","2,055.00","2,025.50","1.26M","0.46"
"2015年1月23日","2,044.00","2,056.50","2,062.50","2,042.25","1.35M","-0.61"
"2015年1月22日","2,056.50","2,026.75","2,059.25","2,019.25","1.83M","1.48"
"2015年1月21日","2,026.50","2,015.75","2,032.75","2,005.25","1.64M","0.48"
"2015年1月20日","2,016.75","2,013.50","2,026.50","1,997.50","1.81M","0.34"
"2015年1月19日","2,009.95","2,010.45","2,023.65","2,003.15","0","-0.03"
"2015年1月18日","2,010.65","2,013.65","2,013.65","2,008.55","0","-0.12"
"2015年1月16日","2,013.00","1,980.75","2,014.25","1,970.25","2.02M","1.21"
"2015年1月15日","1,989.00","2,009.75","2,027.25","1,978.25","2.26M","-0.92"
"2015年1月14日","2,007.50","2,017.25","2,019.50","1,981.25","2.52M","-0.42"
"2015年1月13日","2,016.00","2,023.75","2,051.75","2,001.00","2.50M","-0.32"
"2015年1月12日","2,022.50","2,034.50","2,048.25","2,015.25","1.62M","-0.63"
"2015年1月9日","2,035.25","2,053.75","2,062.00","2,031.25","1.91M","-0.96"
"2015年1月8日","2,055.00","2,020.50","2,058.50","2,020.25","1.56M","1.76"
"2015年1月7日","2,019.50","1,996.50","2,023.75","1,995.75","1.76M","1.25"
"2015年1月6日","1,994.50","2,019.00","2,023.50","1,984.25","2.35M","-1.07"
"2015年1月5日","2,016.00","2,045.75","2,048.25","2,009.50","2.03M","-1.48"
"2015年1月2日","2,046.25","2,055.00","2,067.25","2,038.75","1.36M","-0.62"
"2015年1月1日","2,058.95","2,051.65","2,059.15","2,051.65","0","0.31"
"2014年12月31日","2,052.50","2,076.25","2,082.75","2,050.75","836.22K","-1.17"
"2014年12月30日","2,076.75","2,087.50","2,088.50","2,073.00","718.03K","-0.43"
"2014年12月29日","2,085.75","2,086.00","2,088.75","2,076.00","636.35K","0.07"
"2014年12月26日","2,084.25","2,078.75","2,088.75","2,078.50","309.28K","0.10"
"2014年12月25日","2,082.15","2,078.55","2,082.15","2,078.55","0","0.16"
"2014年12月24日","2,078.75","2,078.75","2,083.50","2,077.00","235.05K","-0.01"
"2014年12月23日","2,079.00","2,073.00","2,084.50","2,071.50","777.81K","0.31"
"2014年12月22日","2,072.50","2,065.00","2,076.00","2,064.00","858.55K","0.56"
"2014年12月19日","2,061.01","2,066.00","2,079.75","2,061.25","82.35K","-0.19"
"2014年12月18日","2,065.00","2,013.75","2,068.00","2,010.75","538.25K","2.52"
"2014年12月17日","2,014.25","1,973.50","2,017.00","1,972.75","785.29K","2.17"
"2014年12月16日","1,971.50","1,991.25","2,018.00","1,968.25","1.22M","-0.93"
"2014年12月15日","1,990.00","1,998.75","2,019.25","1,981.50","1.13M","-0.36"
"2014年12月12日","1,997.25","2,029.50","2,032.25","1,996.50","1.49M","-1.66"
"2014年12月11日","2,031.00","2,026.25","2,056.50","2,023.75","2.26M","0.22"
"2014年12月10日","2,026.50","2,057.75","2,060.00","2,023.25","2.38M","-1.51"
"2014年12月9日","2,057.50","2,060.25","2,062.25","2,033.25","1.89M","-0.10"
"2014年12月8日","2,059.50","2,075.75","2,077.50","2,053.75","1.41M","-0.79"
"2014年12月5日","2,076.00","2,071.75","2,079.00","2,068.50","1.15M","0.19"
"2014年12月4日","2,072.00","2,073.00","2,077.25","2,061.25","1.37M","-0.02"
"2014年12月3日","2,072.50","2,066.50","2,076.00","2,063.25","925.31K","0.31"
"2014年12月2日","2,066.00","2,051.00","2,068.00","2,050.75","1.15M","0.74"
"2014年12月1日","2,050.75","2,063.25","2,064.00","2,048.25","1.47M","-0.75"
"2014年11月28日","2,066.25","2,074.00","2,074.75","2,063.50","783.12K","-0.23"
"2014年11月27日","2,070.95","2,072.55","2,074.65","2,068.45","0","-0.06"
"2014年11月26日","2,072.25","2,068.25","2,075.25","2,065.25","743.54K","0.23"
"2014年11月25日","2,067.50","2,067.25","2,073.00","2,062.75","977.86K","0.00"
"2014年11月24日","2,067.50","2,062.25","2,069.00","2,060.75","793.92K","0.28"
"2014年11月21日","2,061.75","2,052.25","2,072.25","2,049.75","1.63M","0.48"
"2014年11月20日","2,052.00","2,047.00","2,052.75","2,035.25","1.13M","0.23"
"2014年11月19日","2,047.25","2,048.75","2,050.50","2,037.75","1.19M","-0.06"
"2014年11月18日","2,048.50","2,039.25","2,054.00","2,035.75","1.15M","0.43"
"2014年11月17日","2,039.75","2,038.50","2,040.50","2,025.25","1.06M","0.09"
"2014年11月14日","2,038.00","2,033.00","2,039.75","2,032.00","1.05M","0.20"
"2014年11月13日","2,034.00","2,034.75","2,043.75","2,026.75","1.54M","-0.10"
"2014年11月12日","2,036.00","2,036.50","2,037.25","2,026.75","1.08M","-0.02"
"2014年11月11日","2,036.50","2,033.75","2,039.00","2,031.00","779.71K","0.12"
"2014年11月10日","2,034.00","2,025.75","2,035.00","2,021.00","967.81K","0.39"
"2014年11月7日","2,026.00","2,027.25","2,033.50","2,020.50","1.28M","-0.10"
"2014年11月6日","2,028.00","2,018.50","2,029.25","2,010.75","1.43M","0.46"
"2014年11月5日","2,018.75","2,006.25","2,020.50","2,003.75","1.57M","0.66"
"2014年11月4日","2,005.50","2,010.50","2,013.75","1,995.25","1.52M","-0.27"
"2014年11月3日","2,011.00","2,011.25","2,019.25","2,007.00","1.36M","-0.02"
"2014年10月31日","2,011.50","1,987.75","2,016.75","1,986.75","1.92M","1.16"
"2014年10月30日","1,988.50","1,971.75","1,994.25","1,959.25","1.98M","0.82"
"2014年10月29日","1,972.25","1,976.00","1,985.75","1,962.00","1.90M","-0.39"
"2014年10月28日","1,980.00","1,957.75","1,980.75","1,956.75","1.57M","1.18"
"2014年10月27日","1,957.00","1,960.25","1,965.75","1,944.50","1.45M","-0.14"
"2014年10月24日","1,959.75","1,946.00","1,961.25","1,931.75","1.60M","0.71"
"2014年10月23日","1,946.00","1,924.50","1,956.25","1,922.25","2.01M","1.09"
"2014年10月22日","1,925.00","1,938.25","1,943.75","1,920.25","2.02M","-0.67"
"2014年10月21日","1,938.00","1,903.50","1,939.75","1,885.75","2.24M","2.00"
"2014年10月20日","1,900.00","1,884.00","1,904.50","1,872.25","1.65M","1.01"
"2014年10月17日","1,881.00","1,853.00","1,891.75","1,851.00","2.58M","1.65"
"2014年10月16日","1,850.50","1,846.75","1,869.75","1,815.25","3.37M","0.20"
"2014年10月15日","1,846.75","1,878.25","1,883.25","1,813.00","4.66M","-1.49"
"2014年10月14日","1,874.75","1,866.25","1,892.75","1,864.75","3.11M","0.50"
"2014年10月13日","1,865.50","1,892.00","1,906.00","1,863.75","2.95M","-1.52"
"2014年10月10日","1,894.25","1,917.00","1,931.25","1,893.25","3.07M","-1.60"
"2014年10月9日","1,925.00","1,961.50","1,968.50","1,915.25","3.10M","-1.87"
"2014年10月8日","1,961.75","1,926.25","1,964.00","1,918.00","2.52M","1.75"
"2014年10月7日","1,928.00","1,953.25","1,956.25","1,924.25","2.17M","-1.43"
"2014年10月6日","1,956.00","1,961.00","1,971.00","1,950.50","1.73M","-0.22"
"2014年10月3日","1,960.25","1,938.50","1,964.50","1,935.75","1.56M","1.12"
"2014年10月2日","1,938.50","1,940.75","1,945.75","1,918.25","2.72M","-0.12"
"2014年10月1日","1,940.75","1,961.00","1,967.00","1,933.75","2.45M","-1.26"
"2014年9月30日","1,965.50","1,968.75","1,978.25","1,960.50","1.99M","-0.20"
"2014年9月29日","1,969.50","1,974.75","1,977.00","1,955.50","1.79M","-0.33"
"2014年9月26日","1,976.00","1,961.00","1,979.25","1,956.50","1.68M","0.74"
"2014年9月25日","1,961.50","1,990.75","1,991.50","1,957.75","2.32M","-1.48"
"2014年9月24日","1,991.00","1,969.75","1,992.50","1,969.50","1.57M","0.95"
"2014年9月23日","1,972.25","1,984.00","1,988.00","1,968.25","1.63M","-0.70"
"2014年9月22日","1,986.25","2,002.00","2,006.50","1,981.75","1.58M","-1.79"
"2014年9月19日","2,022.46","2,013.50","2,022.50","2,013.25","75.63K","0.51"
"2014年9月18日","2,012.25","2,003.50","2,014.50","2,001.00","333.68K","0.54"
"2014年9月17日","2,001.50","1,999.50","2,010.75","1,991.25","623.84K","0.10"
"2014年9月16日","1,999.50","1,984.75","2,002.50","1,978.50","884.64K","0.77"
"2014年9月15日","1,984.25","1,981.75","1,987.25","1,972.00","854.38K","-0.03"
"2014年9月12日","1,984.75","1,999.25","1,999.25","1,979.50","1.25M","-0.61"
"2014年9月11日","1,997.00","1,994.50","1,999.50","1,985.00","1.74M","0.10"
"2014年9月10日","1,995.00","1,989.50","1,996.25","1,981.50","1.59M","0.26"
"2014年9月9日","1,989.75","2,000.25","2,003.00","1,983.25","1.77M","-0.54"
"2014年9月8日","2,000.50","2,006.50","2,006.75","1,994.00","1.21M","-0.27"
"2014年9月5日","2,006.00","1,999.00","2,007.75","1,988.25","1.69M","0.41"
"2014年9月4日","1,997.75","1,998.75","2,010.00","1,990.75","1.52M","-0.05"
"2014年9月3日","1,998.75","2,000.50","2,011.00","1,996.25","1.30M","-0.05"
"2014年9月2日","1,999.75","1,999.00","2,006.25","1,992.75","1.24M","-0.05"
"2014年9月1日","2,000.75","2,000.15","2,001.45","1,997.45","0","-0.04"
"2014年8月29日","2,001.50","1,999.25","2,003.75","1,992.25","1.04M","0.24"
"2014年8月28日","1,996.75","1,996.75","1,999.50","1,987.50","1.09M","-0.01"
"2014年8月27日","1,997.00","1,999.25","2,000.50","1,993.50","761.37K","-0.08"
"2014年8月26日","1,998.50","1,994.50","2,002.75","1,992.25","878.01K","0.18"
"2014年8月25日","1,995.00","1,990.00","1,999.75","1,988.75","853.07K","0.36"
"2014年8月22日","1,987.75","1,989.75","1,991.50","1,981.50","1.12M","-0.09"
"2014年8月21日","1,989.50","1,982.75","1,992.00","1,980.75","841.55K","0.32"
"2014年8月20日","1,983.25","1,977.75","1,986.00","1,973.00","1.06M","0.30"
"2014年8月19日","1,977.25","1,968.50","1,979.75","1,968.25","868.38K","0.50"
"2014年8月18日","1,967.50","1,955.75","1,969.00","1,955.75","890.47K","0.77"
"2014年8月15日","1,952.50","1,954.25","1,961.00","1,937.25","1.81M","-0.05"
"2014年8月14日","1,953.50","1,946.00","1,955.00","1,942.00","967.19K","0.45"
"2014年8月13日","1,944.75","1,932.25","1,946.50","1,930.75","1.12M","0.74"
"2014年8月12日","1,930.50","1,934.00","1,938.75","1,923.50","1.23M","-0.10"
"2014年8月11日","1,932.50","1,923.50","1,941.00","1,923.25","1.18M","0.45"
"2014年8月8日","1,923.75","1,905.25","1,928.25","1,890.25","1.90M","0.97"
"2014年8月7日","1,905.25","1,914.75","1,925.75","1,899.75","1.95M","-0.50"
"2014年8月6日","1,914.75","1,914.75","1,923.50","1,903.00","1.71M","0.09"
"2014年8月5日","1,913.00","1,931.00","1,933.25","1,907.50","2.14M","-0.98"
"2014年8月4日","1,932.00","1,919.50","1,937.50","1,914.75","1.61M","0.70"
"2014年8月1日","1,918.50","1,926.00","1,932.25","1,910.25","2.89M","-0.32"
"2014年7月31日","1,924.75","1,965.00","1,965.50","1,923.50","2.77M","-2.05"
"2014年7月30日","1,965.00","1,964.25","1,974.25","1,956.50","1.77M","0.10"
"2014年7月29日","1,963.00","1,972.50","1,979.50","1,962.00","1.51M","-0.51"
"2014年7月28日","1,973.00","1,970.75","1,976.00","1,960.75","1.37M","0.08"
"2014年7月25日","1,971.50","1,978.75","1,980.75","1,968.00","1.43M","-0.47"
"2014年7月24日","1,980.75","1,981.00","1,985.75","1,976.75","1.17M","0.00"
"2014年7月23日","1,980.75","1,973.00","1,983.50","1,972.75","1.15M","0.29"
"2014年7月22日","1,975.00","1,965.75","1,980.50","1,965.25","1.27M","0.45"
"2014年7月21日","1,966.25","1,970.25","1,971.50","1,959.00","1.41M","-0.27"
"2014年7月18日","1,971.50","1,949.25","1,974.25","1,942.50","1.80M","0.92"
"2014年7月17日","1,953.50","1,971.25","1,976.00","1,948.50","2.44M","-1.08"
"2014年7月16日","1,974.75","1,968.00","1,978.00","1,967.00","1.32M","0.34"
"2014年7月15日","1,968.00","1,971.25","1,976.25","1,958.75","1.91M","-0.15"
"2014年7月14日","1,971.00","1,962.75","1,974.00","1,962.50","1.00M","0.43"
"2014年7月11日","1,962.50","1,957.25","1,963.50","1,953.00","1.36M","0.24"
"2014年7月10日","1,957.75","1,967.50","1,968.25","1,945.25","1.97M","-0.48"
"2014年7月9日","1,967.25","1,960.50","1,968.25","1,958.25","1.39M","0.34"
"2014年7月8日","1,960.50","1,970.50","1,970.75","1,952.75","1.78M","-0.53"
"2014年7月7日","1,971.00","1,975.75","1,977.50","1,967.25","1.15M","-0.24"
"2014年7月4日","1,975.65","1,976.65","1,976.95","1,974.65","0","-0.09"
"2014年7月3日","1,977.50","1,968.00","1,978.25","1,966.00","846.13K","0.50"
"2014年7月2日","1,967.75","1,966.25","1,970.00","1,964.50","920.98K","0.10"
"2014年7月1日","1,965.75","1,954.50","1,971.75","1,953.50","1.46M","0.68"
"2014年6月30日","1,952.50","1,951.75","1,956.75","1,948.00","1.16M","0.03"
"2014年6月27日","1,952.00","1,948.25","1,954.00","1,942.75","1.18M","0.17"
"2014年6月26日","1,948.75","1,948.75","1,952.50","1,936.25","1.49M","-0.04"
"2014年6月25日","1,949.50","1,942.25","1,953.25","1,937.25","1.53M","0.32"
"2014年6月24日","1,943.25","1,951.25","1,960.00","1,939.75","1.53M","-0.50"
"2014年6月23日","1,953.00","1,952.75","1,959.75","1,950.00","1.02M","-0.59"
"2014年6月20日","1,964.52","1,957.50","1,970.00","1,956.75","61.30K","0.31"
"2014年6月19日","1,958.50","1,956.00","1,960.25","1,952.25","369.58K","0.08"
"2014年6月18日","1,957.00","1,941.50","1,958.00","1,938.00","522.41K","0.80"
"2014年6月17日","1,941.50","1,936.50","1,943.50","1,931.25","881.10K","0.26"
"2014年6月16日","1,936.50","1,934.25","1,940.75","1,926.50","866.80K","0.04"
"2014年6月13日","1,935.75","1,930.75","1,937.00","1,926.50","945.29K","0.27"
"2014年6月12日","1,930.50","1,943.75","1,947.75","1,924.75","1.67M","-0.69"
"2014年6月11日","1,944.00","1,950.75","1,951.00","1,938.50","1.35M","-0.33"
"2014年6月10日","1,950.50","1,949.25","1,951.75","1,943.00","1.04M","0.01"
"2014年6月9日","1,950.25","1,949.25","1,954.75","1,945.75","1.03M","0.05"
"2014年6月6日","1,949.25","1,938.50","1,949.75","1,937.75","1.21M","0.55"
"2014年6月5日","1,938.50","1,925.50","1,940.75","1,921.00","1.68M","0.66"
"2014年6月4日","1,925.75","1,922.75","1,927.00","1,916.00","917.11K","0.20"
"2014年6月3日","1,922.00","1,921.50","1,923.50","1,916.00","948.00K","0.01"
"2014年6月2日","1,921.75","1,921.25","1,924.25","1,913.75","1.05M","0.01"
"2014年5月30日","1,921.50","1,917.00","1,922.25","1,914.25","1.17M","0.18"
"2014年5月29日","1,918.00","1,909.75","1,918.00","1,907.25","981.82K","0.47"
"2014年5月28日","1,909.00","1,909.75","1,914.00","1,904.50","1.06M","-0.01"
"2014年5月27日","1,909.25","1,898.00","1,910.00","1,897.00","922.50K","0.36"
"2014年5月26日","1,902.45","1,897.75","1,904.65","1,897.15","0","0.29"
"2014年5月23日","1,897.00","1,890.25","1,899.25","1,889.50","761.56K","0.36"
"2014年5月22日","1,890.25","1,883.75","1,894.00","1,882.75","1.03M","0.28"
"2014年5月21日","1,885.00","1,868.50","1,886.50","1,866.50","1.36M","0.91"
"2014年5月20日","1,868.00","1,881.50","1,884.50","1,864.75","1.56M","-0.76"
"2014年5月19日","1,882.25","1,876.25","1,883.00","1,865.75","1.04M","0.40"
"2014年5月16日","1,874.75","1,867.00","1,875.75","1,861.25","1.52M","0.40"
"2014年5月15日","1,867.25","1,885.75","1,888.50","1,859.00","2.25M","-0.95"
"2014年5月14日","1,885.25","1,894.75","1,897.25","1,882.25","1.19M","-0.48"
"2014年5月13日","1,894.25","1,893.50","1,898.50","1,892.00","1.08M","0.08"
"2014年5月12日","1,892.75","1,874.00","1,894.00","1,874.00","1.18M","1.03"
"2014年5月9日","1,873.50","1,870.25","1,875.00","1,862.50","1.48M","0.07"
"2014年5月8日","1,872.25","1,874.75","1,884.75","1,865.00","1.75M","-0.11"
"2014年5月7日","1,874.25","1,864.00","1,875.75","1,854.50","2.00M","0.54"
"2014年5月6日","1,864.25","1,877.50","1,881.50","1,861.75","1.38M","-0.61"
"2014年5月5日","1,875.75","1,875.50","1,880.00","1,860.50","1.18M","0.07"
"2014年5月2日","1,874.50","1,878.75","1,886.00","1,872.00","1.72M","-0.17"
"2014年5月1日","1,877.75","1,879.50","1,882.75","1,871.50","938.35K","-0.01"
"2014年4月30日","1,878.00","1,870.50","1,880.25","1,866.25","1.50M","0.33"
"2014年4月29日","1,871.75","1,866.00","1,875.25","1,865.00","1.22M","0.31"
"2014年4月28日","1,866.00","1,861.75","1,871.75","1,844.00","2.07M","0.32"
"2014年4月25日","1,860.00","1,872.50","1,873.75","1,853.00","1.51M","-0.69"
"2014年4月24日","1,873.00","1,879.00","1,882.50","1,863.75","1.58M","0.00"
"2014年4月23日","1,873.00","1,873.00","1,880.75","1,867.50","1.00M","-0.05"
"2014年4月22日","1,874.00","1,864.25","1,878.75","1,860.75","1.11M","0.51"
"2014年4月21日","1,864.50","1,859.25","1,865.50","1,856.50","533.89K","0.35"
"2014年4月17日","1,858.00","1,852.50","1,863.75","1,847.25","1.25M","0.28"
"2014年4月16日","1,852.75","1,842.75","1,857.00","1,840.50","1.64M","0.72"
"2014年4月15日","1,839.50","1,825.00","1,844.00","1,809.25","2.61M","0.82"
"2014年4月14日","1,824.50","1,806.00","1,828.00","1,803.25","1.89M","0.70"
"2014年4月11日","1,811.75","1,829.50","1,832.00","1,807.25","2.53M","-0.83"
"2014年4月10日","1,827.00","1,865.75","1,867.50","1,823.75","2.38M","-2.02"
"2014年4月9日","1,864.75","1,845.00","1,866.50","1,843.75","1.41M","1.07"
"2014年4月8日","1,845.00","1,840.00","1,849.00","1,830.75","1.85M","0.38"
"2014年4月7日","1,838.00","1,861.00","1,861.75","1,834.50","2.18M","-1.18"
"2014年4月4日","1,860.00","1,884.25","1,892.50","1,855.75","2.50M","-1.22"
"2014年4月3日","1,883.00","1,882.75","1,887.50","1,875.50","1.24M","0.00"
"2014年4月2日","1,883.00","1,877.75","1,886.25","1,876.25","1.18M","0.28"
"2014年4月1日","1,877.75","1,864.50","1,878.75","1,862.25","1.21M","0.71"
"2014年3月31日","1,864.50","1,855.00","1,868.00","1,855.00","1.57M","0.76"
"2014年3月28日","1,850.50","1,843.50","1,859.50","1,841.50","1.50M","0.54"
"2014年3月27日","1,840.50","1,845.00","1,848.50","1,834.00","2.03M","-0.11"
"2014年3月26日","1,842.50","1,859.00","1,868.75","1,841.50","1.90M","-0.90"
"2014年3月25日","1,859.25","1,850.25","1,864.50","1,848.00","1.66M","0.53"
"2014年3月24日","1,849.50","1,855.50","1,866.00","1,841.25","1.84M","-2.31"
"2014年3月21日","1,893.30","1,873.00","1,882.00","1,870.75","47.87K","1.04"
"2014年3月20日","1,873.75","1,858.50","1,874.25","1,852.50","344.34K","0.75"
"2014年3月19日","1,859.75","1,871.00","1,874.50","1,849.50","640.71K","-0.59"
"2014年3月18日","1,870.75","1,858.75","1,874.00","1,852.50","871.09K","0.70"
"2014年3月17日","1,857.75","1,839.50","1,862.75","1,830.50","797.42K","0.96"
"2014年3月14日","1,840.00","1,847.25","1,853.00","1,839.00","1.31M","-0.37"
"2014年3月13日","1,846.75","1,868.75","1,875.00","1,841.50","2.35M","-1.12"
"2014年3月12日","1,867.75","1,864.75","1,869.00","1,853.75","1.67M","0.13"
"2014年3月11日","1,865.25","1,876.25","1,882.25","1,863.00","1.61M","-0.64"
"2014年3月10日","1,877.25","1,875.50","1,878.75","1,865.75","1.17M","-0.04"
"2014年3月7日","1,878.00","1,876.25","1,887.50","1,869.25","1.76M","0.09"
"2014年3月6日","1,876.25","1,873.75","1,881.00","1,871.00","1.28M","0.20"
"2014年3月5日","1,872.50","1,870.75","1,875.50","1,867.75","1.25M","0.05"
"2014年3月4日","1,871.50","1,843.75","1,874.75","1,843.50","1.75M","1.55"
"2014年3月3日","1,843.00","1,846.00","1,849.50","1,832.25","2.38M","-0.78"
"2014年2月28日","1,857.50","1,854.50","1,866.50","1,845.25","2.11M","0.19"
"2014年2月27日","1,854.00","1,843.75","1,855.75","1,832.75","1.62M","0.65"
"2014年2月26日","1,842.00","1,847.50","1,853.25","1,838.00","1.46M","-0.23"
"2014年2月25日","1,846.25","1,844.75","1,851.00","1,837.25","1.57M","0.01"
"2014年2月24日","1,846.00","1,835.25","1,856.75","1,829.25","1.61M","0.64"
"2014年2月21日","1,834.25","1,836.00","1,844.00","1,832.75","1.32M","-0.11"
"2014年2月20日","1,836.25","1,826.00","1,840.25","1,817.25","1.61M","0.59"
"2014年2月19日","1,825.50","1,837.25","1,844.50","1,823.25","1.77M","-0.65"
"2014年2月18日","1,837.50","1,833.50","1,840.25","1,831.50","1.21M","0.05"
"2014年2月17日","1,836.65","1,835.25","1,840.15","1,831.95","0","0.09"
"2014年2月14日","1,835.00","1,823.75","1,838.75","1,816.00","1.37M","0.59"
"2014年2月13日","1,824.25","1,816.75","1,827.00","1,802.25","1.65M","0.40"
"2014年2月12日","1,817.00","1,813.25","1,823.25","1,811.25","1.39M","0.19"
"2014年2月11日","1,813.50","1,795.25","1,819.50","1,794.25","1.76M","1.04"
"2014年2月10日","1,794.75","1,793.00","1,796.00","1,786.25","1.15M","0.07"
"2014年2月7日","1,793.50","1,768.00","1,794.00","1,758.25","2.34M","1.53"
"2014年2月6日","1,766.50","1,744.75","1,769.75","1,744.00","1.74M","1.29"
"2014年2月5日","1,744.00","1,744.25","1,750.75","1,732.00","2.08M","0.01"
"2014年2月4日","1,743.75","1,738.25","1,753.50","1,734.00","2.33M","0.63"
"2014年2月3日","1,732.75","1,777.50","1,783.75","1,732.25","3.03M","-2.46"
"2014年1月31日","1,776.50","1,783.50","1,788.25","1,761.25","2.39M","-0.27"
"2014年1月30日","1,781.25","1,770.00","1,793.75","1,767.75","1.82M","0.56"
"2014年1月29日","1,771.25","1,796.00","1,801.25","1,764.00","2.74M","-0.95"
"2014年1月28日","1,788.25","1,771.25","1,797.00","1,771.00","1.73M","0.70"
"2014年1月27日","1,775.75","1,781.75","1,792.00","1,767.00","2.78M","-0.35"
"2014年1月24日","1,782.00","1,824.00","1,828.00","1,780.00","2.57M","-2.32"
"2014年1月23日","1,824.25","1,839.00","1,844.00","1,813.75","1.82M","-0.78"
"2014年1月22日","1,838.50","1,837.50","1,843.25","1,834.75","941.60K","0.00"
"2014年1月21日","1,838.50","1,834.00","1,844.00","1,826.25","1.33M","0.25"
"2014年1月20日","1,833.95","1,834.45","1,834.65","1,830.15","0","-0.02"
"2014年1月17日","1,834.25","1,838.00","1,842.75","1,829.25","1.18M","-0.11"
"2014年1月16日","1,836.25","1,841.50","1,843.75","1,834.50","952.50K","-0.29"
"2014年1月15日","1,841.50","1,833.00","1,845.75","1,831.50","1.26M","0.46"
"2014年1月14日","1,833.00","1,815.75","1,834.25","1,812.75","1.60M","0.99"
"2014年1月13日","1,815.00","1,838.50","1,838.75","1,809.50","1.71M","-1.24"
"2014年1月10日","1,837.75","1,833.25","1,842.50","1,826.25","1.46M","0.26"
"2014年1月9日","1,833.00","1,831.75","1,839.00","1,824.25","1.32M","0.03"
"2014年1月8日","1,832.50","1,830.75","1,834.75","1,825.50","1.33M","0.10"
"2014年1月7日","1,830.75","1,819.75","1,834.75","1,819.50","1.16M","0.55"
"2014年1月6日","1,820.75","1,824.00","1,832.50","1,817.25","1.37M","-0.26"
"2014年1月3日","1,825.50","1,827.25","1,833.00","1,820.50","961.60K","-0.05"
"2014年1月2日","1,826.50","1,837.75","1,840.75","1,821.75","1.24M","-0.89"
"2014年1月1日","1,842.95","1,842.95","1,842.95","1,842.95","0","0.11"
"2013年12月31日","1,841.00","1,835.50","1,846.50","1,834.25","653.06K","0.34"
"2013年12月30日","1,834.75","1,836.00","1,838.50","1,833.50","581.58K","-0.10"
"2013年12月27日","1,836.50","1,836.50","1,840.00","1,833.25","622.70K","0.00"
"2013年12月26日","1,836.50","1,830.00","1,837.75","1,829.75","438.94K","0.41"
"2013年12月24日","1,829.00","1,822.75","1,829.50","1,820.50","314.41K","0.34"
"2013年12月23日","1,822.75","1,817.00","1,824.50","1,816.75","737.15K","0.54"
"2013年12月20日","1,812.89","1,808.75","1,813.00","1,808.75","47.70K","0.24"
"2013年12月19日","1,808.50","1,810.00","1,813.00","1,801.25","387.39K","-0.12"
"2013年12月18日","1,810.75","1,778.25","1,812.75","1,767.25","711.56K","1.77"
"2013年12月17日","1,779.25","1,784.75","1,789.00","1,776.50","748.12K","-0.41"
